,transcript_id,speaker_ID,speaker,speaker_role,text_duration
18176,2009_08_7621_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,76.032
18177,2009_08_7621_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,319.618
18178,2009_08_7621_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,208.137
18179,2009_08_7621_t01,15113.0,Anthony M. Kennedy,scotus_justice,31.703
18180,2009_08_7621_t01,15131.0,Sonia Sotomayor,scotus_justice,159.916
18181,2009_08_7621_t01,15139.0,Stephen G. Breyer,scotus_justice,364.072
18182,2009_08_7621_t01,18048.0,Bryan Stevenson,not_a_justice,1125.97
18183,2009_08_7621_t01,38130.0,Petitioner Scott D Makar,not_a_justice,592.062
18184,2009_08_810_t01,15049.0,Antonin Scalia,scotus_justice,292.101
18185,2009_08_810_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,152.744
18186,2009_08_810_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,253.878
18187,2009_08_810_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,190.885
18188,2009_08_810_t01,15113.0,Anthony M. Kennedy,scotus_justice,23.928
18189,2009_08_810_t01,15139.0,Stephen G. Breyer,scotus_justice,318.753
18190,2009_08_810_t01,36594.0,Matthew D. Roberts,not_a_justice,429.675
18191,2009_08_810_t01,38345.0,Peter K. Stris,not_a_justice,906.72
18192,2009_08_810_t01,39797.0,"Robert A. Long, Jr.",not_a_justice,1201.456
18193,2009_08_9156_t01,15049.0,Antonin Scalia,scotus_justice,173.048
18194,2009_08_9156_t01,15060.0,John Paul Stevens,scotus_justice,115.542
18195,2009_08_9156_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,156.836
18196,2009_08_9156_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,410.583
18197,2009_08_9156_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,171.737
18198,2009_08_9156_t01,15113.0,Anthony M. Kennedy,scotus_justice,162.734
18199,2009_08_9156_t01,15131.0,Sonia Sotomayor,scotus_justice,419.366
18200,2009_08_9156_t01,15139.0,Stephen G. Breyer,scotus_justice,254.8
18201,2009_08_9156_t01,19551.0,Corey L. Maze,not_a_justice,909.229
18202,2009_08_9156_t01,34002.0,Kerry A. Scanlon,not_a_justice,802.394
18203,2009_08_969_t01,15049.0,Antonin Scalia,scotus_justice,381.208
18204,2009_08_969_t01,15060.0,John Paul Stevens,scotus_justice,44.297
18205,2009_08_969_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,125.902
18206,2009_08_969_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,357.431
18207,2009_08_969_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,229.996
18208,2009_08_969_t01,15113.0,Anthony M. Kennedy,scotus_justice,162.834
18209,2009_08_969_t01,15139.0,Stephen G. Breyer,scotus_justice,304.283
18210,2009_08_969_t01,34723.0,Leonard J. Koerner,not_a_justice,972.123
18211,2009_08_969_t01,38704.0,Randolph H. Barnhouse,not_a_justice,1114.178
18212,2009_09_337_t01,15049.0,Antonin Scalia,scotus_justice,294.673
18213,2009_09_337_t01,15060.0,John Paul Stevens,scotus_justice,98.382
18214,2009_09_337_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,60.736
18215,2009_09_337_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,343.512
18216,2009_09_337_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,-4418.276
18217,2009_09_337_t01,15113.0,Anthony M. Kennedy,scotus_justice,90.423
18218,2009_09_337_t01,15131.0,Sonia Sotomayor,scotus_justice,248.107
18219,2009_09_337_t01,15139.0,Stephen G. Breyer,scotus_justice,350.75
18220,2009_09_337_t01,35542.0,Mark R. Bendure,not_a_justice,934.188
18221,2009_09_337_t01,39394.0,Robert S. Glazier,not_a_justice,-1770.962
18222,2009_09_60_t01,15049.0,Antonin Scalia,scotus_justice,173.528
18223,2009_09_60_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,163.689
18224,2009_09_60_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,313.821
18225,2009_09_60_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,51.417
18226,2009_09_60_t01,15113.0,Anthony M. Kennedy,scotus_justice,154.99
18227,2009_09_60_t01,15131.0,Sonia Sotomayor,scotus_justice,171.12
18228,2009_09_60_t01,15139.0,Stephen G. Breyer,scotus_justice,585.747
18229,2009_09_60_t01,37291.0,Nicole A. Saharsky,not_a_justice,925.212
18230,2009_09_60_t01,42056.0,Sri Srinivasan,not_a_justice,1092.831
18231,2009_132_orig_t01,15049.0,Antonin Scalia,scotus_justice,227.04
18232,2009_132_orig_t01,15060.0,John Paul Stevens,scotus_justice,47.647
18233,2009_132_orig_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,31.173
18234,2009_132_orig_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,310.327
18235,2009_132_orig_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,-4745.344
18236,2009_132_orig_t01,15113.0,Anthony M. Kennedy,scotus_justice,94.752
18237,2009_132_orig_t01,15131.0,Sonia Sotomayor,scotus_justice,416.927
18238,2009_132_orig_t01,15139.0,Stephen G. Breyer,scotus_justice,558.155
18239,2009_132_orig_t01,19760.0,Carter G. Phillips,not_a_justice,-3630.261
18240,2009_132_orig_t01,22617.0,Edwin S. Kneedler,not_a_justice,453.934
18241,2009_132_orig_t01,44478.0,"Walter E. Dellinger, III",not_a_justice,1748.054
18242,2010_08_1314_t01,15049.0,Antonin Scalia,scotus_justice,113.737
18243,2010_08_1314_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,32.9
18244,2010_08_1314_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,256.133
18245,2010_08_1314_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,247.415
18246,2010_08_1314_t01,15113.0,Anthony M. Kennedy,scotus_justice,61.02
18247,2010_08_1314_t01,15131.0,Sonia Sotomayor,scotus_justice,279.692
18248,2010_08_1314_t01,15139.0,Stephen G. Breyer,scotus_justice,194.444
18249,2010_08_1314_t01,25346.0,Gregory G. Garre,not_a_justice,945.53
18250,2010_08_1314_t01,35438.0,Martin N.  Buchanan,not_a_justice,820.447
18251,2010_08_1314_t01,45148.0,William M. Jay,not_a_justice,511.33
18252,2010_08_1438_t01,15049.0,Antonin Scalia,scotus_justice,149.888
18253,2010_08_1438_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,89.816
18254,2010_08_1438_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,226.848
18255,2010_08_1438_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,54.632
18256,2010_08_1438_t01,15113.0,Anthony M. Kennedy,scotus_justice,145.32
18257,2010_08_1438_t01,15131.0,Sonia Sotomayor,scotus_justice,148.373
18258,2010_08_1438_t01,15139.0,Stephen G. Breyer,scotus_justice,217.555
18259,2010_08_1438_t01,30685.0,James C. Ho,not_a_justice,872.415
18260,2010_08_1438_t01,33970.0,Kevin K. Russell,not_a_justice,879.94
18261,2010_08_1438_t01,41459.0,Sarah Harrington,not_a_justice,322.156
18262,2010_09_11328_t01,15049.0,Antonin Scalia,scotus_justice,221.59
18263,2010_09_11328_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,217.311
18264,2010_09_11328_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,153.525
18265,2010_09_11328_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,215.357
18266,2010_09_11328_t01,15094.0,Elena Kagan,scotus_justice,113.281
18267,2010_09_11328_t01,15113.0,Anthony M. Kennedy,scotus_justice,127.561
18268,2010_09_11328_t01,15131.0,Sonia Sotomayor,scotus_justice,204.624
18269,2010_09_11328_t01,15139.0,Stephen G. Breyer,scotus_justice,125.767
18270,2010_09_11328_t01,35719.0,Michael R. Dreeben,not_a_justice,1096.525
18271,2010_09_11328_t01,37484.0,Orin S. Kerr,not_a_justice,984.311
18272,2010_09_11556_t01,15049.0,Antonin Scalia,scotus_justice,127.429
18273,2010_09_11556_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,273.487
18274,2010_09_11556_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,259.983
18275,2010_09_11556_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,229.527
18276,2010_09_11556_t01,15094.0,Elena Kagan,scotus_justice,177.613
18277,2010_09_11556_t01,15113.0,Anthony M. Kennedy,scotus_justice,61.443
18278,2010_09_11556_t01,15131.0,Sonia Sotomayor,scotus_justice,153.81
18279,2010_09_11556_t01,15139.0,Stephen G. Breyer,scotus_justice,361.527
18280,2010_09_11556_t01,19243.0,Caitlin J. Halligan,not_a_justice,627.469
18281,2010_09_11556_t01,33979.0,Kristina Schwarz,not_a_justice,1030.501
18282,2010_09_11556_t01,38316.0,Pratik A. Shah,not_a_justice,360.915
18283,2010_09_1279_t01,15049.0,Antonin Scalia,scotus_justice,245.454
18284,2010_09_1279_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,52.303
18285,2010_09_1279_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,219.121
18286,2010_09_1279_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,147.513
18287,2010_09_1279_t01,15113.0,Anthony M. Kennedy,scotus_justice,21.748
18288,2010_09_1279_t01,15131.0,Sonia Sotomayor,scotus_justice,151.71
18289,2010_09_1279_t01,15139.0,Stephen G. Breyer,scotus_justice,107.338
18290,2010_09_1279_t01,17293.0,Anthony A. Yang,not_a_justice,1129.907
18291,2010_09_1279_t01,25581.0,Geoffrey M. Klineberg,not_a_justice,839.608
18292,2010_09_1298_t01,15049.0,Antonin Scalia,scotus_justice,274.637
18293,2010_09_1298_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,59.468
18294,2010_09_1298_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,204.131
18295,2010_09_1298_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,118.748
18296,2010_09_1298_t01,15094.0,Elena Kagan,scotus_justice,139.607
18297,2010_09_1298_t01,15113.0,Anthony M. Kennedy,scotus_justice,98.56
18298,2010_09_1298_t01,15131.0,Sonia Sotomayor,scotus_justice,278.029
18299,2010_09_1298_t01,15139.0,Stephen G. Breyer,scotus_justice,200.366
18300,2010_09_1298_t01,19760.0,Carter G. Phillips,not_a_justice,1076.734
18301,2010_09_1298_t01,37171.0,Neal Kumar Katyal,not_a_justice,1129.335
18302,2010_09_1498_t01,15049.0,Antonin Scalia,scotus_justice,121.961
18303,2010_09_1498_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,179.971
18304,2010_09_1498_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,181.759
18305,2010_09_1498_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,107.267
18306,2010_09_1498_t01,15113.0,Anthony M. Kennedy,scotus_justice,53.136
18307,2010_09_1498_t01,15131.0,Sonia Sotomayor,scotus_justice,330.012
18308,2010_09_1498_t01,15139.0,Stephen G. Breyer,scotus_justice,136.178
18309,2010_09_1498_t01,30283.0,Jeffrey L. Fisher,not_a_justice,1208.503
18310,2010_09_1498_t01,36594.0,Matthew D. Roberts,not_a_justice,1213.12
18311,2010_09_329_t01,15049.0,Antonin Scalia,scotus_justice,117.091
18312,2010_09_329_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,70.413
18313,2010_09_329_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,269.406
18314,2010_09_329_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,115.428
18315,2010_09_329_t01,15094.0,Elena Kagan,scotus_justice,280.7
18316,2010_09_329_t01,15113.0,Anthony M. Kennedy,scotus_justice,22.947
18317,2010_09_329_t01,15131.0,Sonia Sotomayor,scotus_justice,80.321
18318,2010_09_329_t01,15139.0,Stephen G. Breyer,scotus_justice,197.062
18319,2010_09_329_t01,24979.0,Gregory A. Beck,not_a_justice,1051.589
18320,2010_09_329_t01,32447.0,Joseph R. Palmore,not_a_justice,440.351
18321,2010_09_329_t01,42213.0,Seth P. Waxman,not_a_justice,840.626
18322,2010_09_400_t01,15049.0,Antonin Scalia,scotus_justice,330.011
18323,2010_09_400_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,236.496
18324,2010_09_400_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,298.008
18325,2010_09_400_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,154.659
18326,2010_09_400_t01,15113.0,Anthony M. Kennedy,scotus_justice,110.435
18327,2010_09_400_t01,15131.0,Sonia Sotomayor,scotus_justice,305.433
18328,2010_09_400_t01,15139.0,Stephen G. Breyer,scotus_justice,276.083
18329,2010_09_400_t01,22857.0,Eric D. Miller,not_a_justice,407.794
18330,2010_09_400_t01,23226.0,Eric Schnapper,not_a_justice,763.961
18331,2010_09_400_t01,39104.0,Roy G. Davis,not_a_justice,649.938
18332,2010_09_479_t01,15049.0,Antonin Scalia,scotus_justice,240.664
18333,2010_09_479_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,145.955
18334,2010_09_479_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,103.813
18335,2010_09_479_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,184.011
18336,2010_09_479_t01,15131.0,Sonia Sotomayor,scotus_justice,306.15
18337,2010_09_479_t01,15139.0,Stephen G. Breyer,scotus_justice,323.64
18338,2010_09_479_t01,21032.0,David L. Horan,not_a_justice,487.081
18339,2010_09_479_t01,32697.0,James E. Ryan,not_a_justice,706.139
18340,2010_09_479_t01,39939.0,"Roy W. McLeese, III",not_a_justice,1115.27
18341,2010_09_520_t01,15049.0,Antonin Scalia,scotus_justice,189.15
18342,2010_09_520_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,129.014
18343,2010_09_520_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,156.146
18344,2010_09_520_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,274.003
18345,2010_09_520_t01,15094.0,Elena Kagan,scotus_justice,17.693
18346,2010_09_520_t01,15113.0,Anthony M. Kennedy,scotus_justice,150.16
18347,2010_09_520_t01,15131.0,Sonia Sotomayor,scotus_justice,263.469
18348,2010_09_520_t01,15139.0,Stephen G. Breyer,scotus_justice,235.291
18349,2010_09_520_t01,19551.0,Corey L. Maze,not_a_justice,921.782
18350,2010_09_520_t01,19760.0,Carter G. Phillips,not_a_justice,828.093
18351,2010_09_520_t01,36639.0,Melissa A. Sherry,not_a_justice,503.349
18352,2010_09_5801_t01,15049.0,Antonin Scalia,scotus_justice,109.519
18353,2010_09_5801_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,22.663
18354,2010_09_5801_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,530.713
18355,2010_09_5801_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,172.747
18356,2010_09_5801_t01,15113.0,Anthony M. Kennedy,scotus_justice,98.696
18357,2010_09_5801_t01,15131.0,Sonia Sotomayor,scotus_justice,187.88
18358,2010_09_5801_t01,15139.0,Stephen G. Breyer,scotus_justice,417.493
18359,2010_09_5801_t01,22617.0,Edwin S. Kneedler,not_a_justice,1045.535
18360,2010_09_5801_t01,41521.0,Steven F. Hubachek,not_a_justice,1063.31
18361,2010_09_6822_t01,15049.0,Antonin Scalia,scotus_justice,100.211
18362,2010_09_6822_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,237.431
18363,2010_09_6822_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,156.757
18364,2010_09_6822_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,202.178
18365,2010_09_6822_t01,15113.0,Anthony M. Kennedy,scotus_justice,20.909
18366,2010_09_6822_t01,15131.0,Sonia Sotomayor,scotus_justice,190.449
18367,2010_09_6822_t01,15139.0,Stephen G. Breyer,scotus_justice,450.898
18368,2010_09_6822_t01,15735.0,Adam G. Ciongoli,not_a_justice,667.661
18369,2010_09_6822_t01,16689.0,Alfredo Parrish,not_a_justice,609.145
18370,2010_09_6822_t01,39837.0,Roy W Mcleese Iii,not_a_justice,790.316
18371,2010_09_751_t01,15049.0,Antonin Scalia,scotus_justice,334.501
18372,2010_09_751_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,271.41
18373,2010_09_751_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,263.824
18374,2010_09_751_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,213.036
18375,2010_09_751_t01,15094.0,Elena Kagan,scotus_justice,274.418
18376,2010_09_751_t01,15113.0,Anthony M. Kennedy,scotus_justice,88.536
18377,2010_09_751_t01,15131.0,Sonia Sotomayor,scotus_justice,230.128
18378,2010_09_751_t01,15139.0,Stephen G. Breyer,scotus_justice,342.816
18379,2010_09_751_t01,36443.0,Margie J. Phelps,not_a_justice,868.876
18380,2010_09_751_t01,42125.0,Sean E. Summers,not_a_justice,763.259
18381,2010_09_893_t01,15049.0,Antonin Scalia,scotus_justice,177.582
18382,2010_09_893_t01,15068.0,"Samuel A. Alito, Jr.",scotus_justice,197.703
18383,2010_09_893_t01,15084.0,Ruth Bader Ginsburg,scotus_justice,216.928
18384,2010_09_893_t01,15086.0,"John G. Roberts, Jr.",scotus_justice,111.079
18385,2010_09_893_t01,15094.0,Elena Kagan,scotus_justice,133.317
18386,2010_09_893_t01,15113.0,Anthony M. Kennedy,scotus_justice,136.285
18387,2010_09_893_t01,15131.0,Sonia Sotomayor,scotus_justice,182.974
